INFO:root:['Recarm', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Wind Boost']
INFO:root:['Panta Rhei', 'Diarama', 'Dekunda', 'Patra']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Dekunda']
INFO:root:['Tarukaja', 'Patra', 'Zio', 'Recarm']
INFO:root:['Mind Charge', 'Patra', 'Diarahan', 'Diarama']
INFO:root:['Recarm', 'Sukukaja', 'Diarama', 'Zio']
INFO:root:['Recarm', 'Patra', 'Tarukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Tarukaja', 'Null Dark', 'Dekunda']
INFO:root:['Recarm', 'Patra', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Wind Boost']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Mazionga']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Dekunda', 'Zio']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Diarama']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Sukukaja', 'Zio', 'Patra', 'Masukunda']
INFO:root:['Diarama', 'Rakukaja', 'Recarm', 'Diarahan']
INFO:root:['Sukukaja', 'Dekunda', 'Patra', 'Masukunda']
INFO:root:['Masukunda', 'Recarm', 'Diarama', 'Patra']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Masukunda']
INFO:root:['Tarukaja', 'Diarama', 'Recarm', 'Dekunda']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Masukunda']
INFO:root:['Patra', 'Zio', 'Masukunda', 'Diarahan']
INFO:root:['Growth 3', 'Masukunda', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Zio', 'Panta Rhei', 'Diarahan']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Zio']
INFO:root:['Sukukaja', 'Diarama', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Growth 3']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Growth 3', 'Wind Boost']
INFO:root:['Recarm', 'Masukunda', 'Mind Charge', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Null Dark', 'Sukukaja']
INFO:root:['Patra', 'Mazionga', 'Recarm', 'Rakukaja']
INFO:root:['Rakukaja', 'Recarm', 'Mind Charge', 'Patra']
INFO:root:['Recarm', 'Patra', 'Rakukaja', 'Masukunda']
INFO:root:['Diarama', 'Sukukaja', 'Zio', 'Recarm']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Wind Boost', 'Diarahan']
INFO:root:['Sukukaja', 'Masukunda', 'Rakukaja', 'Patra']
INFO:root:['Diarama', 'Null Dark', 'Patra', 'Mazionga']
INFO:root:['Wind Amp', 'Patra', 'Wind Boost', 'Mind Charge']
INFO:root:['Growth 3', 'Masukunda', 'Patra', 'Diarahan']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Diarama', 'Rakukaja', 'Patra', 'Megido']
INFO:root:['Patra', 'Wind Boost', 'Zio', 'Masukunda']
INFO:root:['Tarukaja', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Wind Boost', 'Mind Charge']
INFO:root:['Patra', 'Masukunda', 'Recarm', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Tarukaja']
INFO:root:['Dekunda', 'Recarm', 'Patra', 'Growth 3']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Diarama']
INFO:root:['Dekunda', 'Tarukaja', 'Mind Charge', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Diarama']
INFO:root:['Recarm', 'Zio', 'Dekunda', 'Diarama']
INFO:root:['Rakukaja', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Diarahan', 'Zio', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Dekunda', 'Rakukaja', 'Tarukaja']
INFO:root:['Rakukaja', 'Panta Rhei', 'Patra', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Diarahan']
INFO:root:['Wind Amp', 'Rakukaja', 'Tarukaja', 'Diarahan']
INFO:root:['Diarama', 'Growth 3', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Megido', 'Wind Boost', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Sukukaja']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Mazionga']
INFO:root:['Diarama', 'Dekunda', 'Rakukaja', 'Null Dark']
INFO:root:['Diarahan', 'Masukunda', 'Tarukaja', 'Dekunda']
INFO:root:['Diarama', 'Recarm', 'Tarukaja', 'Patra']
INFO:root:['Mind Charge', 'Diarahan', 'Recarm', 'Patra']
INFO:root:['Wind Amp', 'Diarama', 'Patra', 'Tarukaja']
INFO:root:['Wind Boost', 'Patra', 'Mind Charge', 'Diarahan']
INFO:root:['Null Dark', 'Patra', 'Masukunda', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Tarukaja']
INFO:root:['Wind Amp', 'Sukukaja', 'Patra', 'Masukunda']
INFO:root:['Tarukaja', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Dekunda', 'Diarama', 'Tarukaja', 'Recarm']
INFO:root:['Dekunda', 'Mind Charge', 'Diarama', 'Patra']
INFO:root:['Sukukaja', 'Diarama', 'Patra', 'Mazionga']
INFO:root:['Diarama', 'Mazionga', 'Patra', 'Recarm']
INFO:root:['Dekunda', 'Tarukaja', 'Diarama', 'Sukukaja']
INFO:root:['Diarama', 'Tarukaja', 'Sukukaja', 'Patra']
INFO:root:['Wind Boost', 'Rakukaja', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Zio']
INFO:root:['Tarukaja', 'Wind Amp', 'Patra', 'Diarahan']
INFO:root:['Recarm', 'Sukukaja', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Diarama']
INFO:root:['Sukukaja', 'Zio', 'Patra', 'Rakukaja']
INFO:root:['Diarahan', 'Diarama', 'Patra', 'Recarm']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Wind Amp', 'Rakukaja', 'Sukukaja', 'Patra']
INFO:root:['Recarm', 'Diarahan', 'Patra', 'Dekunda']
INFO:root:['Recarm', 'Mind Charge', 'Diarahan', 'Patra']
INFO:root:['Diarama', 'Recarm', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Diarama']
INFO:root:['Sukukaja', 'Wind Amp', 'Diarahan', 'Patra']
INFO:root:['Patra', 'Mind Charge', 'Mazionga', 'Dekunda']
INFO:root:['Patra', 'Wind Boost', 'Dekunda', 'Tarukaja']
INFO:root:['Patra', 'Diarahan', 'Recarm', 'Diarama']
INFO:root:['Null Dark', 'Patra', 'Tarukaja', 'Rakukaja']
INFO:root:['Mind Charge', 'Diarama', 'Sukukaja', 'Mazionga']
INFO:root:['Masukunda', 'Patra', 'Panta Rhei', 'Rakukaja']
INFO:root:['Recarm', 'Zio', 'Patra', 'Tarukaja']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Mind Charge']
INFO:root:['Recarm', 'Rakukaja', 'Diarama', 'Masukunda']
INFO:root:['Masukunda', 'Sukukaja', 'Dekunda', 'Diarahan']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Dekunda']
INFO:root:['Diarahan', 'Patra', 'Dekunda', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Diarahan']
INFO:root:['Sukukaja', 'Zio', 'Recarm', 'Patra']
INFO:root:['Diarama', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Tarukaja', 'Diarama', 'Dekunda', 'Diarahan']
INFO:root:['Rakukaja', 'Megido', 'Sukukaja', 'Patra']
INFO:root:['Megido', 'Rakukaja', 'Sukukaja', 'Patra']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Recarm', 'Null Dark', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Rakukaja', 'Mind Charge']
INFO:root:['Diarahan', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Masukunda', 'Tarukaja', 'Patra', 'Wind Boost']
INFO:root:['Patra', 'Mind Charge', 'Rakukaja', 'Tarukaja']
INFO:root:['Dekunda', 'Patra', 'Mazionga', 'Rakukaja']
INFO:root:['Diarama', 'Mind Charge', 'Zio', 'Patra']
INFO:root:['Recarm', 'Patra', 'Diarama', 'Sukukaja']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Diarahan']
INFO:root:['Wind Amp', 'Dekunda', 'Patra', 'Diarahan']
INFO:root:['Diarahan', 'Patra', 'Diarama', 'Masukunda']
INFO:root:['Tarukaja', 'Patra', 'Dekunda', 'Zio']
INFO:root:['Sukukaja', 'Diarama', 'Recarm', 'Patra']
INFO:root:['Recarm', 'Diarama', 'Mazionga', 'Patra']
INFO:root:['Tarukaja', 'Sukukaja', 'Recarm', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Zio']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Tarukaja']
INFO:root:['Rakukaja', 'Patra', 'Zio', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Mind Charge', 'Recarm']
INFO:root:['Patra', 'Mind Charge', 'Rakukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Megido', 'Masukunda', 'Patra']
INFO:root:['Recarm', 'Patra', 'Masukunda', 'Diarahan']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Wind Amp', 'Recarm', 'Patra', 'Diarahan']
INFO:root:['Rakukaja', 'Diarama', 'Patra', 'Wind Boost']
INFO:root:['Patra', 'Tarukaja', 'Mazionga', 'Masukunda']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Null Dark']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Diarahan']
INFO:root:['Patra', 'Zio', 'Diarama', 'Dekunda']
INFO:root:['Patra', 'Null Dark', 'Recarm', 'Rakukaja']
INFO:root:['Recarm', 'Megido', 'Diarahan', 'Patra']
INFO:root:['Tarukaja', 'Diarahan', 'Null Dark', 'Dekunda']
INFO:root:['Tarukaja', 'Diarahan', 'Recarm', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Sukukaja']
INFO:root:['Patra', 'Zio', 'Mind Charge', 'Diarahan']
INFO:root:['Diarahan', 'Tarukaja', 'Rakukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Diarahan']
INFO:root:['Mazionga', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Tarukaja', 'Dekunda', 'Mind Charge', 'Diarama']
INFO:root:['Diarahan', 'Recarm', 'Null Dark', 'Diarama']
INFO:root:['Recarm', 'Diarama', 'Dekunda', 'Patra']
INFO:root:['Diarahan', 'Mind Charge', 'Diarama', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Mind Charge', 'Recarm']
INFO:root:['Mazionga', 'Rakukaja', 'Masukunda', 'Diarama']
INFO:root:['Recarm', 'Patra', 'Rakukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Masukunda', 'Patra', 'Diarama']
INFO:root:['Diarahan', 'Tarukaja', 'Diarama', 'Patra']
INFO:root:['Growth 3', 'Sukukaja', 'Patra', 'Rakukaja']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Dekunda']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Wind Boost']
INFO:root:['Diarama', 'Sukukaja', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Panta Rhei', 'Sukukaja', 'Rakukaja']
INFO:root:['Patra', 'Zio', 'Rakukaja', 'Masukunda']
INFO:root:['Tarukaja', 'Dekunda', 'Patra', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Masukunda', 'Zio']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Masukunda']
INFO:root:['Rakukaja', 'Mazionga', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Recarm']
INFO:root:['Mind Charge', 'Diarahan', 'Patra', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Recarm']
INFO:root:['Rakukaja', 'Diarama', 'Recarm', 'Tarukaja']
INFO:root:['Rakukaja', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Patra', 'Wind Boost', 'Dekunda', 'Diarahan']
INFO:root:['Sukukaja', 'Tarukaja', 'Rakukaja', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Dekunda', 'Diarama']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Diarama']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Wind Amp']
INFO:root:['Dekunda', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Mazionga']
INFO:root:['Wind Amp', 'Tarukaja', 'Diarama', 'Megido']
INFO:root:['Sukukaja', 'Megido', 'Tarukaja', 'Recarm']
INFO:root:['Diarama', 'Sukukaja', 'Rakukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Masukunda', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Tarukaja']
INFO:root:['Diarama', 'Rakukaja', 'Recarm', 'Patra']
INFO:root:['Wind Boost', 'Recarm', 'Patra', 'Rakukaja']
INFO:root:['Tarukaja', 'Patra', 'Wind Boost', 'Null Dark']
INFO:root:['Patra', 'Dekunda', 'Sukukaja', 'Zio']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Null Dark']
INFO:root:['Patra', 'Wind Boost', 'Tarukaja', 'Masukunda']
INFO:root:['Patra', 'Tarukaja', 'Mazionga', 'Wind Amp']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Zio']
INFO:root:['Sukukaja', 'Wind Boost', 'Patra', 'Mind Charge']
INFO:root:['Mind Charge', 'Dekunda', 'Sukukaja', 'Tarukaja']
INFO:root:['Sukukaja', 'Dekunda', 'Zio', 'Diarama']
INFO:root:['Recarm', 'Tarukaja', 'Diarahan', 'Dekunda']
INFO:root:['Patra', 'Sukukaja', 'Wind Boost', 'Diarahan']
INFO:root:['Wind Amp', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Masukunda', 'Diarama']
INFO:root:['Growth 3', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Recarm', 'Tarukaja', 'Patra', 'Diarama']
INFO:root:['Wind Amp', 'Zio', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Dekunda']
INFO:root:['Dekunda', 'Diarama', 'Diarahan', 'Null Dark']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Sukukaja']
INFO:root:['Diarahan', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Rakukaja', 'Masukunda', 'Patra', 'Sukukaja']
INFO:root:['Diarama', 'Zio', 'Mind Charge', 'Sukukaja']
INFO:root:['Diarama', 'Rakukaja', 'Megido', 'Diarahan']
INFO:root:['Wind Boost', 'Tarukaja', 'Diarahan', 'Rakukaja']
INFO:root:['Patra', 'Wind Amp', 'Diarahan', 'Null Dark']
INFO:root:['Recarm', 'Patra', 'Wind Boost', 'Masukunda']
INFO:root:['Recarm', 'Diarama', 'Rakukaja', 'Masukunda']
INFO:root:['Patra', 'Rakukaja', 'Zio', 'Diarama']
INFO:root:['Recarm', 'Mazionga', 'Rakukaja', 'Patra']
INFO:root:['Diarahan', 'Patra', 'Tarukaja', 'Zio']
INFO:root:['Diarama', 'Tarukaja', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Wind Boost']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Diarama']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Diarama']
INFO:root:['Wind Amp', 'Tarukaja', 'Patra', 'Megido']
INFO:root:['Patra', 'Mind Charge', 'Dekunda', 'Mazionga']
INFO:root:['Rakukaja', 'Zio', 'Patra', 'Sukukaja']
INFO:root:['Dekunda', 'Mind Charge', 'Tarukaja', 'Growth 3']
INFO:root:['Rakukaja', 'Wind Boost', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Tarukaja', 'Patra', 'Zio']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Zio']
INFO:root:['Patra', 'Null Dark', 'Recarm', 'Mind Charge']
INFO:root:['Masukunda', 'Patra', 'Diarahan', 'Growth 3']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Masukunda']
INFO:root:['Dekunda', 'Diarahan', 'Recarm', 'Sukukaja']
INFO:root:['Masukunda', 'Mind Charge', 'Patra', 'Dekunda']
INFO:root:['Wind Amp', 'Sukukaja', 'Rakukaja', 'Tarukaja']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Dekunda', 'Tarukaja', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Wind Amp']
INFO:root:['Tarukaja', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Rakukaja', 'Dekunda']
INFO:root:['Dekunda', 'Rakukaja', 'Masukunda', 'Sukukaja']
INFO:root:['Diarama', 'Dekunda', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Wind Boost', 'Mind Charge', 'Tarukaja']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Dekunda']
INFO:root:['Diarahan', 'Diarama', 'Rakukaja', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Wind Boost', 'Diarama']
INFO:root:['Masukunda', 'Patra', 'Sukukaja', 'Zio']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Masukunda']
INFO:root:['Tarukaja', 'Diarama', 'Null Dark', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Null Dark', 'Wind Amp']
INFO:root:['Sukukaja', 'Rakukaja', 'Recarm', 'Zio']
INFO:root:['Sukukaja', 'Patra', 'Diarahan', 'Wind Boost']
INFO:root:['Dekunda', 'Recarm', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Diarahan', 'Dekunda', 'Sukukaja', 'Rakukaja']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Megido', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Megido']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Masukunda']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Diarama']
INFO:root:['Null Dark', 'Diarahan', 'Dekunda', 'Mazionga']
INFO:root:['Masukunda', 'Patra', 'Tarukaja', 'Recarm']
INFO:root:['Recarm', 'Tarukaja', 'Megido', 'Patra']
INFO:root:['Patra', 'Null Dark', 'Diarama', 'Masukunda']
INFO:root:['Diarahan', 'Rakukaja', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Diarahan']
INFO:root:['Diarahan', 'Patra', 'Masukunda', 'Tarukaja']
INFO:root:['Dekunda', 'Diarama', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Wind Boost']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Rakukaja']
INFO:root:['Rakukaja', 'Masukunda', 'Tarukaja', 'Patra']
INFO:root:['Diarahan', 'Rakukaja', 'Patra', 'Tarukaja']
INFO:root:['Masukunda', 'Diarahan', 'Patra', 'Mind Charge']
INFO:root:['Masukunda', 'Patra', 'Diarama', 'Diarahan']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Rakukaja']
INFO:root:['Dekunda', 'Tarukaja', 'Recarm', 'Patra']
INFO:root:['Patra', 'Diarama', 'Zio', 'Mind Charge']
INFO:root:['Dekunda', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Diarahan', 'Dekunda', 'Recarm', 'Patra']
INFO:root:['Wind Boost', 'Sukukaja', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Zio']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Megido']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Diarama']
INFO:root:['Sukukaja', 'Diarama', 'Patra', 'Wind Amp']
INFO:root:['Wind Amp', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Mind Charge', 'Recarm', 'Tarukaja']
INFO:root:['Diarama', 'Rakukaja', 'Diarahan', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Masukunda', 'Mind Charge']
INFO:root:['Diarama', 'Mind Charge', 'Patra', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Masukunda']
INFO:root:['Panta Rhei', 'Tarukaja', 'Patra', 'Dekunda']
INFO:root:['Diarahan', 'Patra', 'Dekunda', 'Mazionga']
INFO:root:['Dekunda', 'Diarahan', 'Diarama', 'Patra']
INFO:root:['Recarm', 'Diarama', 'Patra', 'Growth 3']
INFO:root:['Diarama', 'Wind Amp', 'Growth 3', 'Dekunda']
INFO:root:['Tarukaja', 'Megido', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Masukunda']
INFO:root:['Mazionga', 'Patra', 'Panta Rhei', 'Tarukaja']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Panta Rhei']
INFO:root:['Masukunda', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Rakukaja', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Rakukaja']
INFO:root:['Mind Charge', 'Diarama', 'Wind Amp', 'Patra']
INFO:root:['Patra', 'Recarm', 'Zio', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Rakukaja']
INFO:root:['Wind Boost', 'Patra', 'Masukunda', 'Diarahan']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Rakukaja', 'Sukukaja', 'Tarukaja', 'Null Dark']
INFO:root:['Megido', 'Recarm', 'Patra', 'Diarama']
INFO:root:['Masukunda', 'Patra', 'Dekunda', 'Sukukaja']
INFO:root:['Growth 3', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Masukunda', 'Rakukaja', 'Wind Boost']
INFO:root:['Recarm', 'Zio', 'Patra', 'Diarahan']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Masukunda']
INFO:root:['Diarama', 'Dekunda', 'Growth 3', 'Mind Charge']
INFO:root:['Diarama', 'Patra', 'Mazionga', 'Sukukaja']
INFO:root:['Diarahan', 'Diarama', 'Patra', 'Dekunda']
INFO:root:['Patra', 'Diarahan', 'Mind Charge', 'Masukunda']
INFO:root:['Growth 3', 'Tarukaja', 'Patra', 'Dekunda']
INFO:root:['Recarm', 'Tarukaja', 'Patra', 'Diarama']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Diarama', 'Recarm', 'Sukukaja']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Diarama']
INFO:root:['Dekunda', 'Diarama', 'Patra', 'Mind Charge']
INFO:root:['Recarm', 'Diarahan', 'Patra', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Dekunda']
INFO:root:['Sukukaja', 'Patra', 'Wind Amp', 'Diarama']
INFO:root:['Tarukaja', 'Diarama', 'Growth 3', 'Patra']
INFO:root:['Recarm', 'Tarukaja', 'Diarama', 'Rakukaja']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Diarama']
INFO:root:['Diarahan', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Masukunda', 'Wind Boost', 'Tarukaja']
INFO:root:['Mazionga', 'Zio', 'Patra', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Mazionga', 'Masukunda']
INFO:root:['Mind Charge', 'Sukukaja', 'Diarahan', 'Diarama']
INFO:root:['Diarama', 'Tarukaja', 'Mazionga', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Megido']
INFO:root:['Masukunda', 'Diarama', 'Patra', 'Tarukaja']
INFO:root:['Masukunda', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Dekunda', 'Diarama', 'Masukunda', 'Diarahan']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Null Dark']
INFO:root:['Patra', 'Wind Boost', 'Tarukaja', 'Mind Charge']
INFO:root:['Recarm', 'Masukunda', 'Patra', 'Mind Charge']
INFO:root:['Recarm', 'Patra', 'Wind Boost', 'Mazionga']
INFO:root:['Masukunda', 'Panta Rhei', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Recarm']
INFO:root:['Patra', 'Rakukaja', 'Mind Charge', 'Sukukaja']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Masukunda', 'Diarama', 'Sukukaja']
INFO:root:['Diarahan', 'Recarm', 'Sukukaja', 'Patra']
INFO:root:['Diarahan', 'Zio', 'Recarm', 'Patra']
INFO:root:['Wind Amp', 'Rakukaja', 'Tarukaja', 'Patra']
INFO:root:['Sukukaja', 'Mind Charge', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Masukunda', 'Diarama']
INFO:root:['Diarama', 'Recarm', 'Sukukaja', 'Patra']
INFO:root:['Mind Charge', 'Patra', 'Growth 3', 'Masukunda']
