INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Megidolaon']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Salvation']
INFO:root:['Counter', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Tarukaja', 'Garu', 'Patra', 'Ziodyne']
INFO:root:['Charmdi', 'Patra', 'Megidolaon', 'Unshaken Will']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Mind Charge']
INFO:root:['Mind Charge', 'Tetrakarn', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Growth 3', 'Tarukaja', 'Sukukaja', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Ziodyne']
INFO:root:['Patra', 'Charmdi', 'Wind Amp', 'Megido']
INFO:root:['Patra', 'Mind Charge', 'Tetrakarn', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tetrakarn']
INFO:root:['Charmdi', 'Patra', 'Spell Master', 'Sukukaja']
INFO:root:['Mind Charge', 'Patra', 'Garu', 'Counter']
INFO:root:['Mind Charge', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Spell Master', 'Megido']
INFO:root:['Patra', 'Wind Amp', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Salvation']
INFO:root:['Ziodyne', 'Sukukaja', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Counter']
INFO:root:['Patra', 'Tarukaja', 'Unshaken Will', 'Wind Amp']
INFO:root:['Patra', 'Wind Amp', 'Charmdi', 'Garu']
INFO:root:['Tarukaja', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Sukukaja', 'Charmdi']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Ziodyne']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Wind Amp']
INFO:root:['Wind Amp', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Mind Charge']
INFO:root:['Megidolaon', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Charmdi', 'Salvation', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Mind Charge', 'Salvation', 'Tetrakarn']
INFO:root:['Charmdi', 'Tarukaja', 'Garu', 'Patra']
INFO:root:['Patra', 'Hama', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Sukukaja', 'Charmdi', 'Salvation', 'Patra']
INFO:root:['Charmdi', 'Counter', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Hama', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Ziodyne']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Mind Charge']
INFO:root:['Tetrakarn', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Garu', 'Ziodyne', 'Sukukaja', 'Megido']
INFO:root:['Tetrakarn', 'Counter', 'Patra', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Megido', 'Wind Amp']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Tarukaja']
INFO:root:['Tarukaja', 'Garu', 'Patra', 'Sukukaja']
INFO:root:['Garu', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Growth 3', 'Patra', 'Charmdi', 'Megidolaon']
INFO:root:['Sukukaja', 'Charmdi', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Tarukaja']
INFO:root:['Ziodyne', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Megidolaon']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Megidolaon']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Mind Charge', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Tarukaja']
INFO:root:['Tarukaja', 'Tetrakarn', 'Unshaken Will', 'Charmdi']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Hama']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Megido']
INFO:root:['Salvation', 'Mind Charge', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Salvation']
INFO:root:['Charmdi', 'Garu', 'Patra', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Charmdi']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Tetrakarn', 'Growth 3']
INFO:root:['Patra', 'Salvation', 'Tarukaja', 'Charmdi']
INFO:root:['Mind Charge', 'Tetrakarn', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Spell Master', 'Ziodyne']
INFO:root:['Charmdi', 'Counter', 'Salvation', 'Spell Master']
INFO:root:['Patra', 'Sukukaja', 'Tetrakarn', 'Charmdi']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Patra', 'Wind Amp', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Megido']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Garu']
INFO:root:['Ziodyne', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Patra', 'Ziodyne', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Salvation', 'Patra', 'Megido']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Tetrakarn']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Megido', 'Patra', 'Mind Charge', 'Salvation']
INFO:root:['Sukukaja', 'Tarukaja', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Growth 3', 'Salvation']
INFO:root:['Charmdi', 'Spell Master', 'Sukukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Unshaken Will', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Charmdi']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Tarukaja']
INFO:root:['Wind Amp', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Growth 3', 'Counter', 'Hama', 'Megido']
INFO:root:['Salvation', 'Charmdi', 'Megido', 'Tarukaja']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Sukukaja', 'Garu', 'Charmdi', 'Patra']
INFO:root:['Charmdi', 'Tetrakarn', 'Patra', 'Salvation']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Garu', 'Tarukaja', 'Patra', 'Mind Charge']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Counter', 'Patra', 'Sukukaja', 'Tetrakarn']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Sukukaja', 'Counter', 'Patra', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Hama', 'Wind Amp']
INFO:root:['Patra', 'Ziodyne', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Tarukaja']
INFO:root:['Garu', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Mind Charge', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Mind Charge']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Hama']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Counter', 'Sukukaja']
INFO:root:['Patra', 'Megido', 'Salvation', 'Megidolaon']
INFO:root:['Patra', 'Garu', 'Sukukaja', 'Charmdi']
INFO:root:['Sukukaja', 'Patra', 'Counter', 'Megidolaon']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Mind Charge']
INFO:root:['Patra', 'Salvation', 'Tarukaja', 'Hama']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Megidolaon', 'Sukukaja', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Wind Amp', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Sukukaja']
INFO:root:['Tetrakarn', 'Sukukaja', 'Patra', 'Garu']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Salvation', 'Tetrakarn', 'Megido']
INFO:root:['Growth 3', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Growth 3', 'Charmdi', 'Mind Charge', 'Patra']
INFO:root:['Garu', 'Salvation', 'Tetrakarn', 'Charmdi']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Garu']
INFO:root:['Charmdi', 'Tarukaja', 'Garu', 'Tetrakarn']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Wind Amp']
INFO:root:['Charmdi', 'Sukukaja', 'Tetrakarn', 'Patra']
INFO:root:['Hama', 'Ziodyne', 'Sukukaja', 'Patra']
INFO:root:['Counter', 'Hama', 'Counter', 'Mind Charge']
INFO:root:['Megido', 'Hama', 'Mind Charge', 'Ziodyne']
INFO:root:['Hama', 'Ziodyne', 'Sukukaja', 'Patra']
INFO:root:['Tetrakarn', 'Growth 3', 'Patra', 'Unshaken Will']
INFO:root:['Garu', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Tetrakarn', 'Salvation', 'Wind Amp']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tetrakarn']
INFO:root:['Mind Charge', 'Garu', 'Patra', 'Tetrakarn']
INFO:root:['Wind Amp', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Megidolaon']
INFO:root:['Garu', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Garu']
INFO:root:['Sukukaja', 'Ziodyne', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Counter', 'Tarukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Wind Amp']
INFO:root:['Charmdi', 'Sukukaja', 'Hama', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Megidolaon', 'Charmdi', 'Salvation']
INFO:root:['Ziodyne', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Counter', 'Sukukaja', 'Wind Amp']
INFO:root:['Sukukaja', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Wind Amp', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Growth 3']
INFO:root:['Garu', 'Patra', 'Tarukaja', 'Wind Amp']
INFO:root:['Salvation', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Tetrakarn', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Mind Charge', 'Charmdi', 'Sukukaja', 'Megidolaon']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Charmdi', 'Salvation', 'Patra', 'Megidolaon']
INFO:root:['Patra', 'Sukukaja', 'Counter', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Spell Master']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Mind Charge']
INFO:root:['Salvation', 'Tarukaja', 'Garu', 'Sukukaja']
INFO:root:['Hama', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Hama']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Wind Amp', 'Salvation', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Counter', 'Charmdi']
INFO:root:['Counter', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Counter', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Counter', 'Patra', 'Garu']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Megido', 'Patra', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Sukukaja']
INFO:root:['Charmdi', 'Tetrakarn', 'Patra', 'Tarukaja']
INFO:root:['Mind Charge', 'Growth 3', 'Charmdi', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Unshaken Will']
INFO:root:['Charmdi', 'Garu', 'Counter', 'Patra']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Mind Charge']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Garu', 'Tetrakarn', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Counter']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Megidolaon']
INFO:root:['Patra', 'Hama', 'Wind Amp', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Growth 3', 'Sukukaja']
INFO:root:['Charmdi', 'Tarukaja', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Salvation', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Ziodyne']
INFO:root:['Megido', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Garu']
INFO:root:['Counter', 'Charmdi', 'Sukukaja', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Salvation']
INFO:root:['Mind Charge', 'Patra', 'Growth 3', 'Charmdi']
INFO:root:['Sukukaja', 'Charmdi', 'Tetrakarn', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Spell Master', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Ziodyne', 'Tarukaja']
INFO:root:['Charmdi', 'Tetrakarn', 'Patra', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Growth 3', 'Tarukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Garu', 'Patra']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Salvation', 'Patra', 'Garu', 'Tarukaja']
INFO:root:['Tarukaja', 'Sukukaja', 'Megido', 'Patra']
INFO:root:['Garu', 'Sukukaja', 'Patra', 'Salvation']
INFO:root:['Garu', 'Patra', 'Salvation', 'Tarukaja']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Hama', 'Ziodyne', 'Sukukaja']
INFO:root:['Patra', 'Counter', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Spell Master', 'Garu']
INFO:root:['Tarukaja', 'Garu', 'Mind Charge', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tetrakarn']
INFO:root:['Tarukaja', 'Counter', 'Charmdi', 'Patra']
INFO:root:['Salvation', 'Sukukaja', 'Charmdi', 'Patra']
INFO:root:['Charmdi', 'Sukukaja', 'Garu', 'Patra']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Megido']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Wind Amp', 'Tarukaja', 'Salvation']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Salvation', 'Counter']
INFO:root:['Charmdi', 'Wind Amp', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Tarukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Unshaken Will']
INFO:root:['Tarukaja', 'Patra', 'Hama', 'Charmdi']
INFO:root:['Salvation', 'Counter', 'Patra', 'Sukukaja']
INFO:root:['Mind Charge', 'Tetrakarn', 'Patra', 'Charmdi']
INFO:root:['Mind Charge', 'Megidolaon', 'Tetrakarn', 'Patra']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Mind Charge', 'Patra', 'Garu']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Growth 3', 'Tetrakarn']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Sukukaja', 'Salvation', 'Garu', 'Patra']
INFO:root:['Charmdi', 'Sukukaja', 'Counter', 'Patra']
INFO:root:['Hama', 'Tarukaja', 'Patra', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Megido']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Growth 3', 'Garu']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Megido']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tetrakarn']
INFO:root:['Sukukaja', 'Tetrakarn', 'Patra', 'Charmdi']
INFO:root:['Tarukaja', 'Unshaken Will', 'Garu', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Counter', 'Sukukaja']
INFO:root:['Tetrakarn', 'Salvation', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Garu', 'Counter', 'Mind Charge', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Wind Amp', 'Garu']
INFO:root:['Tarukaja', 'Patra', 'Salvation', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Sukukaja', 'Megido', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Spell Master']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Tetrakarn', 'Sukukaja', 'Patra', 'Megidolaon']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Growth 3']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Tetrakarn']
INFO:root:['Sukukaja', 'Charmdi', 'Tarukaja', 'Tetrakarn']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Salvation', 'Unshaken Will', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Mind Charge', 'Tarukaja', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Tarukaja']
INFO:root:['Ziodyne', 'Sukukaja', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Tarukaja', 'Wind Amp', 'Patra']
INFO:root:['Counter', 'Patra', 'Wind Amp', 'Sukukaja']
INFO:root:['Charmdi', 'Sukukaja', 'Salvation', 'Patra']
INFO:root:['Hama', 'Patra', 'Charmdi', 'Ziodyne']
INFO:root:['Salvation', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Mind Charge']
INFO:root:['Salvation', 'Garu', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Megido', 'Sukukaja', 'Patra']
INFO:root:['Salvation', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Tetrakarn']
INFO:root:['Garu', 'Patra', 'Sukukaja', 'Salvation']
INFO:root:['Tetrakarn', 'Charmdi', 'Patra', 'Ziodyne']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Garu', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Growth 3', 'Wind Amp']
INFO:root:['Garu', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Charmdi', 'Sukukaja', 'Tetrakarn', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Wind Amp', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Tarukaja', 'Tetrakarn', 'Patra']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Mind Charge']
INFO:root:['Mind Charge', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Tarukaja', 'Ziodyne', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Garu']
INFO:root:['Patra', 'Counter', 'Sukukaja', 'Unshaken Will']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Megidolaon', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Tarukaja', 'Ziodyne']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tetrakarn']
