INFO:root:['Diarama', 'Ice Boost', 'Marakunda', 'Makarakarn']
INFO:root:['Regenerate 3', 'Null Elec', 'Diarama', 'Rakunda']
INFO:root:['Null Distress', 'Rakunda', 'Salvation', 'Diarama']
INFO:root:['Diarama', 'Marakunda', 'Null Distress', 'Rakunda']
INFO:root:['Diarama', 'Marakunda', 'Rakunda', 'Null Elec']
INFO:root:['Salvation', 'Diarama', 'Null Ice', 'Rakunda']
INFO:root:['Marakunda', 'Ice Boost', 'Diarama', 'Rakunda']
INFO:root:['Salvation', 'Diarama', '1hSwd Master', 'Auto-Tarukaja']
INFO:root:['Rakunda', 'Diarama', 'Marakunda', 'Enduring Soul']
INFO:root:['Salvation', 'Makarakarn', 'Diarama', 'Rakunda']
INFO:root:['Makarakarn', 'Rakunda', 'Diarama', 'Null Elec']
INFO:root:['Ice Boost', 'Rakunda', 'Marakunda', 'Diarama']
INFO:root:['Salvation', 'Diarama', 'Makarakarn', 'Auto-Tarukaja']
INFO:root:['Salvation', 'Makarakarn', 'Rakunda', 'Marakunda']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Rakunda', 'Makarakarn']
INFO:root:['Marakunda', 'Diarama', 'Salvation', 'Regenerate 3']
INFO:root:['Makarakarn', 'Absorb Pierce', 'Rakunda', 'Null Ice']
INFO:root:['Diarama', 'Marakunda', 'Ice Boost', 'Rakunda']
INFO:root:['Diarama', 'Ice Boost', 'Megidolaon', 'Null Elec']
INFO:root:['1hSwd Master', 'Rakunda', 'Megidolaon', 'Salvation']
INFO:root:['Enduring Soul', 'Megidolaon', 'Diarama', 'Absorb Pierce']
INFO:root:['Diarama', 'Null Distress', 'Rakunda', 'Salvation']
INFO:root:['Rakunda', 'Diarama', 'Auto-Tarukaja', 'Salvation']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Ice Boost']
INFO:root:['Diarama', 'Ice Boost', 'Megidolaon', 'Rakunda']
INFO:root:['Rakunda', 'Null Elec', 'Diarama', 'Auto-Tarukaja']
INFO:root:['Null Distress', 'Diarama', '1hSwd Master', 'Null Ice']
INFO:root:['Makarakarn', 'Diarama', 'Marakunda', 'Rakunda']
INFO:root:['Makarakarn', 'Null Ice', 'Marakunda', 'Salvation']
INFO:root:['Megidolaon', 'Rakunda', 'Diarama', 'Marakunda']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Enduring Soul']
INFO:root:['Ice Boost', 'Marakunda', '1hSwd Master', 'Salvation']
INFO:root:['Marakunda', 'Enduring Soul', 'Diarama', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Makarakarn', 'Rakunda', 'Null Ice']
INFO:root:['Enduring Soul', 'Diarama', 'Null Elec', 'Rakunda']
INFO:root:['Salvation', 'Diarama', 'Rakunda', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Salvation', 'Marakunda', 'Rakunda']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Rakunda', 'Megidolaon']
INFO:root:['Rakunda', 'Salvation', 'Makarakarn', 'Auto-Tarukaja']
INFO:root:['Null Ice', 'Diarama', 'Auto-Tarukaja', 'Salvation']
INFO:root:['Null Ice', 'Enduring Soul', 'Marakunda', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Regenerate 3', 'Rakunda', 'Marakunda']
INFO:root:['Rakunda', 'Diarama', 'Makarakarn', 'Regenerate 3']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Apt Pupil']
INFO:root:['Makarakarn', 'Rakunda', 'Salvation', 'Marakunda']
INFO:root:['Marakunda', 'Rakunda', 'Salvation', 'Apt Pupil']
INFO:root:['Diarama', 'Rakunda', 'Megidolaon', 'Marakunda']
INFO:root:['Diarama', 'Rakunda', 'Salvation', '1hSwd Master']
INFO:root:['Null Ice', '1hSwd Master', 'Ice Boost', 'Marakunda']
INFO:root:['Auto-Tarukaja', 'Rakunda', 'Diarama', 'Null Distress']
INFO:root:['Marakunda', 'Makarakarn', 'Diarama', 'Rakunda']
INFO:root:['Diarama', 'Makarakarn', 'Auto-Tarukaja', 'Regenerate 3']
INFO:root:['Rakunda', 'Makarakarn', 'Null Elec', 'Marakunda']
INFO:root:['Rakunda', 'Diarama', 'Apt Pupil', 'Absorb Pierce']
INFO:root:['Diarama', 'Salvation', 'Rakunda', 'Makarakarn']
INFO:root:['Makarakarn', 'Rakunda', 'Salvation', 'Diarama']
INFO:root:['Absorb Pierce', 'Diarama', 'Makarakarn', 'Salvation']
INFO:root:['Rakunda', 'Marakunda', 'Diarama', 'Ice Boost']
INFO:root:['Diarama', 'Regenerate 3', 'Salvation', 'Rakunda']
INFO:root:['Diarama', 'Null Elec', 'Salvation', 'Null Distress']
INFO:root:['Marakunda', 'Diarama', 'Ice Boost', 'Auto-Tarukaja']
INFO:root:['Marakunda', 'Enduring Soul', 'Rakunda', 'Diarama']
INFO:root:['Makarakarn', 'Rakunda', 'Diarama', 'Null Ice']
INFO:root:['Salvation', 'Marakunda', 'Rakunda', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Mahamaon']
INFO:root:['Diarama', 'Rakunda', 'Auto-Tarukaja', 'Marakunda']
INFO:root:['Salvation', 'Apt Pupil', 'Rakunda', 'Ice Boost']
INFO:root:['Marakunda', 'Rakunda', 'Diarama', 'Ice Boost']
INFO:root:['Rakunda', 'Diarama', 'Makarakarn', 'Ice Boost']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Ice Boost']
INFO:root:['Auto-Tarukaja', 'Marakunda', 'Salvation', '1hSwd Master']
INFO:root:['Diarama', 'Rakunda', 'Ice Boost', 'Makarakarn']
INFO:root:['Diarama', 'Rakunda', 'Absorb Pierce', 'Ice Boost']
INFO:root:['Makarakarn', 'Ice Boost', 'Rakunda', 'Diarama']
INFO:root:['Diarama', 'Marakunda', 'Salvation', 'Enduring Soul']
INFO:root:['Diarama', 'Rakunda', 'Apt Pupil', 'Marakunda']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Rakunda', 'Ice Boost']
INFO:root:['Absorb Pierce', 'Rakunda', 'Makarakarn', '1hSwd Master']
INFO:root:['Rakunda', 'Apt Pupil', 'Salvation', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Auto-Tarukaja', 'Marakunda']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Salvation']
INFO:root:['Rakunda', 'Salvation', 'Marakunda', 'Diarama']
INFO:root:['Salvation', 'Marakunda', 'Rakunda', 'Ice Boost']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Null Distress', 'Apt Pupil']
INFO:root:['Diarama', 'Rakunda', 'Ice Boost', 'Regenerate 3']
INFO:root:['Ice Boost', 'Rakunda', 'Salvation', 'Diarama']
INFO:root:['Marakunda', 'Makarakarn', 'Null Ice', 'Rakunda']
INFO:root:['Diarama', 'Makarakarn', 'Auto-Tarukaja', 'Null Distress']
INFO:root:['Diarama', 'Rakunda', 'Makarakarn', 'Null Ice']
INFO:root:['Rakunda', 'Salvation', 'Null Elec', 'Diarama']
INFO:root:['Rakunda', 'Null Ice', 'Null Distress', 'Diarama']
INFO:root:['Null Distress', 'Diarama', 'Makarakarn', 'Absorb Pierce']
INFO:root:['Diarama', 'Salvation', 'Makarakarn', 'Rakunda']
INFO:root:['Marakunda', 'Rakunda', 'Diarama', 'Megidolaon']
INFO:root:['Rakunda', 'Apt Pupil', 'Marakunda', 'Diarama']
INFO:root:['Rakunda', 'Diarama', 'Null Distress', 'Makarakarn']
INFO:root:['Regenerate 3', 'Diarama', 'Rakunda', 'Auto-Tarukaja']
INFO:root:['Marakunda', 'Diarama', 'Salvation', 'Rakunda']
INFO:root:['Auto-Tarukaja', 'Diarama', 'Mahamaon', 'Null Ice']
INFO:root:['Diarama', 'Absorb Pierce', 'Salvation', 'Null Distress']
INFO:root:['Makarakarn', 'Diarama', 'Rakunda', 'Regenerate 3']
INFO:root:['Salvation', 'Diarama', 'Marakunda', 'Makarakarn']
INFO:root:['Enduring Soul', 'Diarama', 'Salvation', 'Rakunda']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Apt Pupil']
INFO:root:['Diarama', 'Salvation', 'Rakunda', 'Makarakarn']
INFO:root:['Rakunda', 'Diarama', 'Salvation', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Rakunda', 'Auto-Tarukaja', 'Enduring Soul']
INFO:root:['Marakunda', 'Ice Boost', 'Salvation', 'Null Elec']
INFO:root:['Apt Pupil', 'Rakunda', 'Megidolaon', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Ice Boost', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Marakunda', 'Apt Pupil', 'Makarakarn']
INFO:root:['Rakunda', 'Marakunda', 'Diarama', 'Null Distress']
INFO:root:['Diarama', 'Regenerate 3', 'Null Distress', 'Apt Pupil']
INFO:root:['Marakunda', 'Diarama', 'Megidolaon', 'Rakunda']
INFO:root:['Salvation', 'Rakunda', 'Diarama', 'Marakunda']
INFO:root:['Marakunda', 'Makarakarn', 'Diarama', 'Salvation']
INFO:root:['Ice Boost', 'Diarama', 'Enduring Soul', 'Rakunda']
INFO:root:['Absorb Pierce', 'Salvation', 'Diarama', 'Null Ice']
INFO:root:['Makarakarn', 'Diarama', 'Rakunda', 'Ice Boost']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Megidolaon']
INFO:root:['Diarama', 'Apt Pupil', 'Ice Boost', 'Marakunda']
INFO:root:['Rakunda', 'Diarama', 'Ice Boost', 'Marakunda']
INFO:root:['Rakunda', 'Diarama', 'Null Elec', 'Absorb Pierce']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Apt Pupil']
INFO:root:['Ice Boost', 'Rakunda', 'Diarama', 'Makarakarn']
INFO:root:['Rakunda', 'Diarama', 'Salvation', 'Ice Boost']
INFO:root:['Diarama', 'Rakunda', 'Megidolaon', 'Null Ice']
INFO:root:['Marakunda', 'Ice Boost', 'Diarama', 'Rakunda']
INFO:root:['Rakunda', 'Makarakarn', 'Diarama', '1hSwd Master']
INFO:root:['Diarama', 'Ice Boost', 'Salvation', 'Rakunda']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Marakunda', 'Ice Boost']
INFO:root:['Rakunda', 'Diarama', 'Null Distress', 'Megidolaon']
INFO:root:['Makarakarn', 'Salvation', 'Diarama', 'Marakunda']
INFO:root:['Diarama', 'Salvation', 'Rakunda', 'Marakunda']
INFO:root:['Salvation', 'Diarama', 'Marakunda', 'Apt Pupil']
INFO:root:['Megidolaon', 'Marakunda', 'Ice Boost', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Makarakarn', 'Rakunda', 'Absorb Pierce']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Regenerate 3']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Auto-Tarukaja']
INFO:root:['Salvation', 'Rakunda', 'Marakunda', 'Diarama']
INFO:root:['Makarakarn', 'Marakunda', 'Rakunda', 'Null Ice']
INFO:root:['Rakunda', 'Marakunda', 'Salvation', 'Diarama']
INFO:root:['Diarama', 'Ice Boost', 'Makarakarn', 'Marakunda']
INFO:root:['Auto-Tarukaja', 'Diarama', 'Rakunda', 'Ice Boost']
INFO:root:['Marakunda', 'Diarama', 'Rakunda', 'Null Ice']
INFO:root:['Rakunda', 'Diarama', 'Null Distress', 'Salvation']
INFO:root:['Megidolaon', 'Rakunda', 'Diarama', 'Marakunda']
INFO:root:['Diarama', 'Null Distress', 'Rakunda', 'Ice Boost']
INFO:root:['Rakunda', 'Diarama', 'Marakunda', 'Makarakarn']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Marakunda', 'Salvation']
INFO:root:['Makarakarn', 'Null Ice', 'Diarama', 'Marakunda']
INFO:root:['Diarama', 'Salvation', 'Null Ice', '1hSwd Master']
INFO:root:['Enduring Soul', 'Salvation', 'Auto-Tarukaja', 'Null Distress']
INFO:root:['Ice Boost', 'Marakunda', 'Megidolaon', 'Rakunda']
INFO:root:['Rakunda', 'Diarama', 'Marakunda', 'Makarakarn']
INFO:root:['Diarama', 'Salvation', 'Auto-Tarukaja', 'Rakunda']
INFO:root:['Ice Boost', 'Null Ice', 'Regenerate 3', 'Diarama']
INFO:root:['Marakunda', 'Megidolaon', 'Makarakarn', 'Salvation']
INFO:root:['Rakunda', 'Marakunda', 'Diarama', 'Salvation']
INFO:root:['Diarama', 'Megidolaon', 'Salvation', 'Ice Boost']
INFO:root:['Null Ice', 'Diarama', 'Salvation', 'Rakunda']
INFO:root:['Diarama', 'Apt Pupil', 'Salvation', '1hSwd Master']
INFO:root:['Makarakarn', 'Apt Pupil', 'Auto-Tarukaja', 'Diarama']
INFO:root:['Diarama', 'Marakunda', 'Rakunda', 'Null Distress']
INFO:root:['Absorb Pierce', 'Diarama', 'Megidolaon', 'Salvation']
INFO:root:['Marakunda', 'Ice Boost', 'Makarakarn', 'Rakunda']
INFO:root:['Null Distress', '1hSwd Master', 'Ice Boost', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Salvation']
INFO:root:['Ice Boost', 'Diarama', 'Rakunda', 'Makarakarn']
INFO:root:['Diarama', 'Rakunda', 'Auto-Tarukaja', 'Salvation']
INFO:root:['Makarakarn', 'Rakunda', 'Diarama', 'Ice Boost']
INFO:root:['Rakunda', 'Ice Boost', 'Marakunda', 'Apt Pupil']
INFO:root:['Rakunda', 'Makarakarn', 'Diarama', 'Null Distress']
INFO:root:['Rakunda', 'Diarama', 'Megidolaon', 'Marakunda']
INFO:root:['Ice Boost', 'Marakunda', 'Diarama', 'Makarakarn']
INFO:root:['Ice Boost', 'Apt Pupil', 'Diarama', 'Salvation']
INFO:root:['Rakunda', 'Makarakarn', 'Diarama', 'Enduring Soul']
INFO:root:['Makarakarn', 'Megidolaon', 'Diarama', 'Salvation']
INFO:root:['Diarama', 'Ice Boost', 'Marakunda', 'Makarakarn']
INFO:root:['Salvation', 'Diarama', 'Mahamaon', 'Null Ice']
INFO:root:['Regenerate 3', 'Ice Boost', 'Enduring Soul', 'Auto-Tarukaja']
INFO:root:['Absorb Pierce', 'Null Elec', 'Diarama', 'Rakunda']
INFO:root:['Makarakarn', 'Salvation', 'Ice Boost', 'Diarama']
INFO:root:['Null Elec', 'Diarama', 'Rakunda', 'Null Distress']
INFO:root:['Rakunda', 'Diarama', 'Marakunda', 'Makarakarn']
INFO:root:['Ice Boost', 'Rakunda', 'Diarama', 'Null Elec']
INFO:root:['Rakunda', 'Marakunda', 'Megidolaon', 'Diarama']
INFO:root:['Diarama', 'Ice Boost', 'Rakunda', 'Marakunda']
INFO:root:['Diarama', '1hSwd Master', 'Rakunda', 'Ice Boost']
INFO:root:['Ice Boost', 'Apt Pupil', 'Salvation', 'Diarama']
INFO:root:['Rakunda', 'Diarama', 'Salvation', 'Marakunda']
INFO:root:['Rakunda', 'Auto-Tarukaja', '1hSwd Master', 'Apt Pupil']
INFO:root:['Makarakarn', 'Rakunda', 'Diarama', 'Auto-Tarukaja']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Null Distress']
INFO:root:['Diarama', '1hSwd Master', 'Marakunda', 'Salvation']
INFO:root:['Salvation', 'Rakunda', 'Null Elec', 'Diarama']
INFO:root:['Salvation', 'Diarama', 'Marakunda', '1hSwd Master']
INFO:root:['Rakunda', 'Null Distress', 'Diarama', 'Absorb Pierce']
INFO:root:['Salvation', 'Diarama', 'Rakunda', 'Null Elec']
INFO:root:['Marakunda', 'Rakunda', 'Makarakarn', 'Null Distress']
INFO:root:['Diarama', 'Regenerate 3', 'Ice Boost', 'Rakunda']
INFO:root:['Rakunda', 'Diarama', 'Null Distress', 'Makarakarn']
INFO:root:['Null Elec', 'Diarama', 'Makarakarn', 'Salvation']
INFO:root:['Regenerate 3', 'Diarama', 'Rakunda', 'Salvation']
INFO:root:['Ice Boost', 'Rakunda', 'Diarama', '1hSwd Master']
INFO:root:['Rakunda', 'Makarakarn', 'Diarama', 'Ice Boost']
INFO:root:['Apt Pupil', 'Rakunda', 'Salvation', 'Makarakarn']
INFO:root:['Diarama', 'Auto-Tarukaja', 'Null Distress', 'Makarakarn']
INFO:root:['Null Ice', 'Salvation', 'Diarama', 'Marakunda']
INFO:root:['Diarama', 'Ice Boost', 'Rakunda', 'Salvation']
INFO:root:['Apt Pupil', 'Rakunda', 'Makarakarn', 'Salvation']
INFO:root:['Diarama', 'Marakunda', 'Rakunda', 'Enduring Soul']
INFO:root:['Diarama', 'Rakunda', 'Null Distress', '1hSwd Master']
INFO:root:['Apt Pupil', 'Diarama', 'Rakunda', 'Salvation']
INFO:root:['Diarama', 'Salvation', 'Rakunda', 'Marakunda']
INFO:root:['Salvation', 'Diarama', 'Rakunda', 'Ice Boost']
INFO:root:['Auto-Tarukaja', 'Diarama', 'Salvation', 'Marakunda']
INFO:root:['Salvation', 'Ice Boost', 'Null Ice', 'Makarakarn']
INFO:root:['Null Ice', 'Rakunda', 'Diarama', 'Salvation']
INFO:root:['Diarama', 'Rakunda', '1hSwd Master', 'Makarakarn']
INFO:root:['Diarama', 'Apt Pupil', 'Makarakarn', 'Rakunda']
INFO:root:['Marakunda', 'Ice Boost', 'Diarama', 'Salvation']
INFO:root:['Diarama', 'Megidolaon', 'Marakunda', 'Null Elec']
INFO:root:['Auto-Tarukaja', 'Rakunda', 'Absorb Pierce', 'Regenerate 3']
INFO:root:['Rakunda', 'Diarama', 'Regenerate 3', 'Mahamaon']
INFO:root:['Marakunda', 'Diarama', 'Rakunda', 'Makarakarn']
INFO:root:['Diarama', 'Salvation', 'Absorb Pierce', 'Ice Boost']
INFO:root:['Diarama', 'Apt Pupil', 'Makarakarn', 'Rakunda']
INFO:root:['Salvation', 'Diarama', 'Rakunda', 'Makarakarn']
INFO:root:['Null Ice', 'Rakunda', 'Marakunda', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Null Ice', 'Makarakarn']
INFO:root:['Diarama', 'Rakunda', 'Makarakarn', 'Apt Pupil']
INFO:root:['Salvation', 'Rakunda', 'Diarama', 'Makarakarn']
INFO:root:['Salvation', 'Makarakarn', 'Diarama', 'Rakunda']
INFO:root:['Megidolaon', 'Ice Boost', 'Auto-Tarukaja', 'Marakunda']
INFO:root:['Rakunda', 'Diarama', 'Salvation', 'Ice Boost']
INFO:root:['Rakunda', 'Marakunda', 'Diarama', 'Enduring Soul']
INFO:root:['1hSwd Master', 'Diarama', 'Ice Boost', 'Salvation']
INFO:root:['Ice Boost', 'Diarama', 'Auto-Tarukaja', 'Regenerate 3']
INFO:root:['Auto-Tarukaja', 'Diarama', 'Ice Boost', 'Makarakarn']
INFO:root:['Ice Boost', 'Diarama', 'Null Elec', 'Marakunda']
INFO:root:['Null Distress', 'Absorb Pierce', 'Auto-Tarukaja', 'Null Ice']
INFO:root:['Rakunda', 'Diarama', 'Null Distress', 'Null Elec']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Null Ice']
INFO:root:['Diarama', 'Null Elec', 'Rakunda', 'Makarakarn']
INFO:root:['Rakunda', 'Diarama', 'Auto-Tarukaja', 'Marakunda']
INFO:root:['Enduring Soul', 'Marakunda', 'Rakunda', 'Salvation']
INFO:root:['Salvation', 'Rakunda', 'Makarakarn', 'Absorb Pierce']
INFO:root:['Salvation', '1hSwd Master', 'Ice Boost', 'Rakunda']
INFO:root:['Diarama', 'Marakunda', 'Ice Boost', 'Null Ice']
INFO:root:['Marakunda', 'Makarakarn', 'Regenerate 3', 'Auto-Tarukaja']
INFO:root:['Marakunda', 'Ice Boost', 'Diarama', 'Rakunda']
INFO:root:['Marakunda', 'Rakunda', 'Salvation', 'Diarama']
INFO:root:['Marakunda', 'Null Distress', 'Rakunda', 'Diarama']
INFO:root:['Makarakarn', 'Marakunda', 'Rakunda', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Makarakarn', 'Null Elec']
INFO:root:['Marakunda', 'Rakunda', 'Diarama', 'Enduring Soul']
INFO:root:['Marakunda', 'Salvation', 'Makarakarn', 'Diarama']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Auto-Tarukaja']
INFO:root:['Rakunda', 'Megidolaon', 'Marakunda', 'Null Ice']
INFO:root:['Diarama', 'Ice Boost', 'Enduring Soul', 'Marakunda']
INFO:root:['Megidolaon', 'Diarama', 'Null Ice', 'Marakunda']
INFO:root:['Diarama', 'Rakunda', 'Apt Pupil', 'Makarakarn']
INFO:root:['Marakunda', 'Null Elec', 'Salvation', 'Diarama']
INFO:root:['Marakunda', 'Ice Boost', 'Auto-Tarukaja', 'Salvation']
INFO:root:['Diarama', 'Makarakarn', 'Marakunda', 'Salvation']
INFO:root:['Salvation', 'Auto-Tarukaja', 'Rakunda', 'Diarama']
INFO:root:['Salvation', 'Rakunda', 'Diarama', 'Null Distress']
INFO:root:['Salvation', 'Ice Boost', 'Apt Pupil', 'Marakunda']
INFO:root:['Rakunda', 'Diarama', 'Null Elec', 'Salvation']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Enduring Soul']
INFO:root:['Salvation', 'Makarakarn', 'Diarama', 'Null Distress']
INFO:root:['Diarama', 'Makarakarn', 'Rakunda', 'Absorb Pierce']
INFO:root:['Diarama', 'Rakunda', 'Apt Pupil', 'Marakunda']
INFO:root:['Diarama', 'Rakunda', 'Marakunda', 'Makarakarn']
INFO:root:['Ice Boost', 'Rakunda', 'Diarama', 'Null Elec']
INFO:root:['Rakunda', 'Megidolaon', 'Null Elec', 'Apt Pupil']
INFO:root:['Diarama', 'Rakunda', 'Null Elec', 'Makarakarn']
INFO:root:['Diarama', 'Rakunda', 'Salvation', 'Ice Boost']
INFO:root:['Megidolaon', 'Makarakarn', 'Null Distress', 'Marakunda']
INFO:root:['Megidolaon', 'Diarama', 'Salvation', 'Ice Boost']
INFO:root:['Marakunda', 'Absorb Pierce', 'Diarama', 'Rakunda']
INFO:root:['Makarakarn', 'Diarama', 'Megidolaon', '1hSwd Master']
INFO:root:['Diarama', 'Ice Boost', 'Rakunda', 'Marakunda']
INFO:root:['Diarama', 'Marakunda', 'Ice Boost', 'Auto-Tarukaja']
INFO:root:['Marakunda', 'Diarama', 'Rakunda', 'Megidolaon']
INFO:root:['Null Distress', 'Rakunda', 'Diarama', 'Regenerate 3']
INFO:root:['Null Distress', 'Marakunda', 'Makarakarn', 'Rakunda']
INFO:root:['Regenerate 3', 'Salvation', 'Diarama', 'Makarakarn']
INFO:root:['Rakunda', 'Makarakarn', 'Marakunda', 'Diarama']
